filename,brightness,contrast
07269-3971607252.png,112.72,51.04
07212-3971607195.png,97.97,67.18
07180-3971607163.png,113.19,57.52
07171-3971607154.png,127.76,61.17
07236-3971607219.png,99.42,47.13
07144-3971607127.png,130.86,66.08
07260-3971607243.png,111.8,67.07
07276-3971607259.png,127.98,72.6
07325-3971607308.png,124.74,72.11
07324-3971607307.png,103.63,58.15
07334-3971607317.png,105.95,66.06
07208-3971607191.png,105.19,69.94
07256-3971607239.png,185.39,83.73
07161-3971607144.png,91.03,61.36
07261-3971607244.png,97.31,46.06
07150-3971607133.png,100.35,67.9
07322-3971607305.png,119.55,66.04
07201-3971607184.png,100.75,65.29
07234-3971607217.png,109.41,76.28
07207-3971607190.png,99.07,70.82
07169-3971607152.png,90.26,72.78
07242-3971607225.png,104.93,57.78
07295-3971607278.png,93.66,82.02
07277-3971607260.png,114.3,75.81
07280-3971607263.png,93.67,76.4
07275-3971607258.png,110.22,51.29
07291-3971607274.png,124.81,70.33
07229-3971607212.png,113.86,60.75
07199-3971607182.png,123.06,57.17
07246-3971607229.png,76.8,74.58
07241-3971607224.png,124.52,60.58
07305-3971607288.png,101.4,52.89
07149-3971607132.png,90.72,65.05
07160-3971607143.png,102.88,80.71
07233-3971607216.png,112.21,70.14
07292-3971607275.png,116.58,65.46
07317-3971607300.png,105.4,66.09
07145-3971607128.png,134.85,68.58
07163-3971607146.png,122.98,67.2
07340-3971607323.png,97.44,74.55
07329-3971607312.png,88.86,55.59
07250-3971607233.png,82.9,69.33
07129-3971607112.png,143.88,76.93
07320-3971607303.png,93.15,59.07
07270-3971607253.png,98.0,67.14
07206-3971607189.png,115.42,71.32
07315-3971607298.png,97.01,60.77
07210-3971607193.png,92.68,61.77
07253-3971607236.png,116.16,69.63
07272-3971607255.png,108.64,64.17
07211-3971607194.png,92.75,69.66
07158-3971607141.png,96.66,64.01
07172-3971607155.png,121.09,55.71
07214-3971607197.png,99.02,77.73
07252-3971607235.png,100.73,71.76
07245-3971607228.png,110.84,52.58
07141-3971607124.png,113.41,69.92
07289-3971607272.png,125.15,68.26
07263-3971607246.png,132.78,64.23
07284-3971607267.png,125.26,62.33
07298-3971607281.png,114.54,59.46
07235-3971607218.png,120.5,67.32
07239-3971607222.png,77.24,63.78
07257-3971607240.png,132.03,69.11
07220-3971607203.png,95.5,68.34
07209-3971607192.png,164.97,84.07
07140-3971607123.png,128.92,48.8
07268-3971607251.png,141.66,63.11
07247-3971607230.png,98.07,61.6
07132-3971607115.png,93.4,59.3
07232-3971607215.png,150.14,84.35
07304-3971607287.png,112.05,63.85
07151-3971607134.png,107.11,69.43
07188-3971607171.png,92.86,75.5
07153-3971607136.png,143.12,63.86
07134-3971607117.png,107.49,60.1
07231-3971607214.png,108.7,69.49
07187-3971607170.png,93.16,66.68
07281-3971607264.png,112.65,59.56
07331-3971607314.png,129.15,55.28
07303-3971607286.png,90.59,63.4
07332-3971607315.png,128.39,65.83
07205-3971607188.png,125.18,54.87
07248-3971607231.png,92.7,67.27
07226-3971607209.png,90.06,71.32
07244-3971607227.png,105.7,55.36
07186-3971607169.png,123.26,62.51
07285-3971607268.png,103.53,63.38
07243-3971607226.png,115.75,70.1
07202-3971607185.png,130.99,56.85
07189-3971607172.png,110.47,58.93
07330-3971607313.png,126.66,59.18
07326-3971607309.png,85.25,72.39
07296-3971607279.png,95.4,67.51
07318-3971607301.png,101.84,77.19
07155-3971607138.png,98.49,72.39
07316-3971607299.png,141.6,72.86
07265-3971607248.png,99.48,63.75
07197-3971607180.png,80.58,69.7
07327-3971607310.png,100.38,75.09
07341-3971607324.png,156.29,62.53
07222-3971607205.png,159.47,100.87
07217-3971607200.png,100.82,64.8
07164-3971607147.png,102.85,64.71
07301-3971607284.png,74.04,60.17
07223-3971607206.png,104.95,70.1
07138-3971607121.png,121.79,73.86
07307-3971607290.png,119.71,76.2
07166-3971607149.png,121.9,69.12
07156-3971607139.png,165.32,78.13
07190-3971607173.png,122.97,80.16
07148-3971607131.png,126.47,53.0
07278-3971607261.png,114.31,62.82
07159-3971607142.png,109.92,54.78
07228-3971607211.png,83.82,54.34
07290-3971607273.png,93.75,66.66
07168-3971607151.png,100.45,71.87
07259-3971607242.png,117.28,61.07
07152-3971607135.png,106.69,60.4
07258-3971607241.png,93.75,66.27
07157-3971607140.png,120.28,81.06
07309-3971607292.png,97.18,78.86
07335-3971607318.png,103.34,72.17
07249-3971607232.png,86.33,62.97
07133-3971607116.png,111.35,60.54
07328-3971607311.png,86.71,59.89
07266-3971607249.png,107.62,50.45
07240-3971607223.png,83.46,66.73
07213-3971607196.png,89.91,63.71
07251-3971607234.png,104.56,63.67
07154-3971607137.png,115.63,63.06
07170-3971607153.png,112.49,60.86
07183-3971607166.png,136.1,58.87
07195-3971607178.png,117.91,79.44
07312-3971607295.png,88.5,62.66
07313-3971607296.png,96.05,69.64
07137-3971607120.png,118.92,56.19
07221-3971607204.png,87.76,72.4
07287-3971607270.png,103.05,59.66
07193-3971607176.png,138.23,66.16
07131-3971607114.png,103.88,64.29
07338-3971607321.png,97.76,75.34
07282-3971607265.png,82.14,76.95
07230-3971607213.png,106.8,64.97
07319-3971607302.png,130.98,55.42
07299-3971607282.png,120.81,65.97
07215-3971607198.png,83.93,73.6
07136-3971607119.png,191.86,88.52
07174-3971607157.png,121.16,70.14
07198-3971607181.png,149.16,87.53
07333-3971607316.png,100.25,63.14
07177-3971607160.png,109.36,62.76
07191-3971607174.png,106.42,65.38
07147-3971607130.png,96.76,53.83
07310-3971607293.png,90.63,60.07
07219-3971607202.png,128.23,60.67
07302-3971607285.png,116.45,57.47
07273-3971607256.png,130.47,54.65
07227-3971607210.png,92.43,69.7
07173-3971607156.png,95.79,49.93
07185-3971607168.png,88.08,70.92
07196-3971607179.png,192.5,84.74
07181-3971607164.png,93.66,64.89
07128-3971607111.png,122.64,69.88
07306-3971607289.png,81.2,69.55
07279-3971607262.png,114.66,71.44
07165-3971607148.png,103.55,51.75
07184-3971607167.png,166.87,73.68
07216-3971607199.png,105.39,76.23
07238-3971607221.png,118.21,64.93
07343-3971607326.png,101.63,81.87
04687-1850700390.png,121.13,36.66
04566-1850700269.png,106.4,63.91
04555-1850700258.png,140.44,63.42
04696-1850700399.png,81.82,59.14
04565-1850700268.png,99.46,65.15
04546-1850700249.png,96.67,71.99
04729-1850700432.png,106.13,48.97
04669-1850700372.png,115.08,57.88
04700-1850700403.png,114.29,46.95
04540-1850700243.png,113.07,48.55
04658-1850700361.png,97.79,64.46
04734-1850700437.png,94.23,57.19
04633-1850700336.png,117.39,43.71
04651-1850700354.png,100.76,71.37
04665-1850700368.png,95.82,58.74
04730-1850700433.png,80.42,60.1
04539-1850700242.png,80.34,64.65
04556-1850700259.png,98.96,60.44
04719-1850700422.png,94.33,58.09
04685-1850700388.png,123.16,57.11
04660-1850700363.png,100.46,69.07
04733-1850700436.png,92.65,72.49
04650-1850700353.png,114.47,45.83
04689-1850700392.png,86.76,53.11
04698-1850700401.png,80.19,61.63
04600-1850700303.png,94.63,57.03
04568-1850700271.png,123.38,34.05
04644-1850700347.png,111.91,49.44
04580-1850700283.png,99.34,75.01
04722-1850700425.png,92.55,65.59
04558-1850700261.png,103.65,51.13
04616-1850700319.png,104.14,55.33
04645-1850700348.png,128.66,52.89
04557-1850700260.png,130.32,47.45
04724-1850700427.png,130.14,50.37
04737-1850700440.png,142.35,52.42
04718-1850700421.png,110.14,46.7
04621-1850700324.png,92.18,67.79
04581-1850700284.png,84.78,61.05
04636-1850700339.png,104.27,53.89
04608-1850700311.png,91.92,66.26
04626-1850700329.png,97.72,57.16
04646-1850700349.png,96.59,59.09
04691-1850700394.png,91.11,65.97
04744-1850700447.png,96.77,57.49
04648-1850700351.png,101.54,69.84
04571-1850700274.png,96.13,56.31
04738-1850700441.png,109.45,66.3
04695-1850700398.png,82.24,73.18
04746-1850700449.png,101.68,45.88
04607-1850700310.png,95.51,70.31
04741-1850700444.png,110.13,54.52
04664-1850700367.png,110.72,61.45
04624-1850700327.png,118.03,70.4
04638-1850700341.png,115.54,55.54
04682-1850700385.png,100.96,64.23
04619-1850700322.png,95.21,60.64
04711-1850700414.png,97.88,56.11
04642-1850700345.png,96.07,78.99
04604-1850700307.png,96.29,50.33
04610-1850700313.png,106.65,57.29
04548-1850700251.png,94.04,62.29
04709-1850700412.png,110.14,59.47
04655-1850700358.png,90.56,51.76
04676-1850700379.png,109.91,47.93
04613-1850700316.png,114.3,46.96
04575-1850700278.png,90.66,76.17
04692-1850700395.png,102.41,57.28
04723-1850700426.png,98.5,64.36
04562-1850700265.png,109.85,57.97
04735-1850700438.png,91.77,55.67
04639-1850700342.png,109.28,53.06
04632-1850700335.png,110.23,55.89
04570-1850700273.png,83.25,63.85
04720-1850700423.png,101.86,59.44
04637-1850700340.png,97.84,71.12
04630-1850700333.png,104.07,49.72
04659-1850700362.png,92.79,66.94
04662-1850700365.png,103.81,56.09
04677-1850700380.png,110.61,53.44
04640-1850700343.png,109.64,38.47
04592-1850700295.png,88.71,64.06
04688-1850700391.png,100.3,64.41
04603-1850700306.png,93.17,61.56
04726-1850700429.png,100.08,55.95
04693-1850700396.png,122.91,64.35
04591-1850700294.png,104.62,62.6
04586-1850700289.png,91.79,53.94
04703-1850700406.png,98.07,61.02
04681-1850700384.png,95.52,73.66
04542-1850700245.png,99.97,67.51
04702-1850700405.png,88.51,68.88
04617-1850700320.png,98.42,60.21
04690-1850700393.png,119.57,58.53
04627-1850700330.png,93.18,55.81
04673-1850700376.png,124.57,43.78
04620-1850700323.png,87.77,73.25
04705-1850700408.png,102.47,49.27
04554-1850700257.png,95.02,64.58
04543-1850700246.png,84.58,62.44
04552-1850700255.png,96.32,66.79
04751-1850700454.png,97.47,61.0
04652-1850700355.png,120.91,50.91
04675-1850700378.png,107.4,53.23
04747-1850700450.png,89.34,68.02
04588-1850700291.png,103.82,59.73
04538-1850700241.png,91.16,54.78
04728-1850700431.png,123.24,57.29
04536-1850700239.png,93.46,56.55
04668-1850700371.png,117.33,50.37
04725-1850700428.png,92.18,68.64
04721-1850700424.png,100.8,62.97
04563-1850700266.png,87.41,66.32
04736-1850700439.png,105.06,66.39
04567-1850700270.png,104.22,60.59
04564-1850700267.png,95.73,49.54
04674-1850700377.png,136.15,49.9
04731-1850700434.png,112.02,37.26
04597-1850700300.png,102.88,64.65
04641-1850700344.png,104.58,57.94
04578-1850700281.png,110.32,51.91
04541-1850700244.png,97.55,47.55
04574-1850700277.png,133.15,43.79
04663-1850700366.png,108.51,59.44
04606-1850700309.png,99.36,59.65
04572-1850700275.png,102.82,65.51
04596-1850700299.png,91.57,51.97
04618-1850700321.png,121.07,62.02
04667-1850700370.png,108.98,49.67
04684-1850700387.png,103.92,59.35
04683-1850700386.png,96.77,74.82
04708-1850700411.png,99.46,58.38
04666-1850700369.png,99.89,63.87
04579-1850700282.png,102.77,74.16
04694-1850700397.png,111.21,38.51
04647-1850700350.png,120.5,53.9
04706-1850700409.png,90.44,46.48
04589-1850700292.png,100.37,67.33
04551-1850700254.png,110.49,60.09
04583-1850700286.png,85.49,56.39
04577-1850700280.png,108.61,38.19
04601-1850700304.png,106.03,55.04
04587-1850700290.png,80.14,76.64
04560-1850700263.png,87.46,67.75
04584-1850700287.png,128.67,53.52
04550-1850700253.png,105.21,57.08
04727-1850700430.png,95.45,52.07
04544-1850700247.png,94.86,76.92
04593-1850700296.png,90.47,57.23
04622-1850700325.png,101.41,62.68
04590-1850700293.png,114.5,59.62
04678-1850700381.png,91.34,59.24
04657-1850700360.png,114.74,60.61
04656-1850700359.png,100.16,60.82
04750-1850700453.png,77.62,71.08
04710-1850700413.png,89.68,65.59
04672-1850700375.png,106.33,72.67
04605-1850700308.png,109.37,61.01
04661-1850700364.png,106.28,63.01
04742-1850700445.png,94.2,68.69
04598-1850700301.png,96.46,55.84
04559-1850700262.png,90.35,62.67
04537-1850700240.png,106.38,57.94
04561-1850700264.png,89.58,62.53
04549-1850700252.png,110.45,58.71
04643-1850700346.png,133.63,43.15
04739-1850700442.png,91.82,63.28
04671-1850700374.png,79.98,52.84
04625-1850700328.png,109.69,50.54
04573-1850700276.png,101.88,56.83
04595-1850700298.png,99.26,75.96
04602-1850700305.png,149.79,67.75
04715-1850700418.png,111.44,56.75
04713-1850700416.png,120.04,43.75
04679-1850700382.png,105.32,55.3
04553-1850700256.png,103.64,63.38
04547-1850700250.png,135.8,54.35
04615-1850700318.png,108.31,68.81
04614-1850700317.png,114.86,60.78
04707-1850700410.png,89.11,65.58
04599-1850700302.png,105.65,57.63
04585-1850700288.png,93.36,63.96
04635-1850700338.png,116.58,66.71
04704-1850700407.png,91.23,60.69
04740-1850700443.png,89.47,61.83
04623-1850700326.png,89.72,53.81
04545-1850700248.png,98.68,65.87
04654-1850700357.png,97.35,58.86
04653-1850700356.png,89.5,58.35
04680-1850700383.png,98.72,59.15
04629-1850700332.png,101.26,57.56
04628-1850700331.png,81.2,61.35
04686-1850700389.png,86.28,59.38
04609-1850700312.png,101.65,57.19
04649-1850700352.png,94.88,56.09
04670-1850700373.png,87.9,48.2
04717-1850700420.png,131.54,45.15
04569-1850700272.png,87.75,57.61
04714-1850700417.png,96.71,58.38
04582-1850700285.png,93.13,76.74
04612-1850700315.png,102.55,50.08
04701-1850700404.png,85.2,73.13
04745-1850700448.png,94.2,51.6
04576-1850700279.png,96.7,66.03
04743-1850700446.png,83.61,64.29
04749-1850700452.png,132.72,64.33
04716-1850700419.png,109.38,60.47
04748-1850700451.png,119.94,50.09
04634-1850700337.png,101.12,55.8
04594-1850700297.png,105.71,52.32
04611-1850700314.png,104.31,59.75
04697-1850700400.png,102.91,67.86
04732-1850700435.png,116.18,59.6
04699-1850700402.png,98.61,48.86
04631-1850700334.png,87.79,66.17
04712-1850700415.png,101.33,58.26
08158-1321804578.png,131.08,55.69
08119-1321804539.png,134.6,59.33
08084-1321804504.png,130.37,65.29
08097-1321804517.png,124.5,62.36
08076-1321804496.png,129.19,58.76
08070-1321804490.png,125.65,60.82
08066-1321804486.png,130.44,70.43
08190-1321804610.png,132.4,63.7
08096-1321804516.png,123.9,57.86
08088-1321804508.png,117.47,59.13
07997-1321804417.png,135.72,72.77
08046-1321804466.png,135.39,56.6
08020-1321804440.png,138.69,60.85
08062-1321804482.png,126.21,58.5
08091-1321804511.png,133.45,55.33
08073-1321804493.png,117.78,57.31
07994-1321804414.png,78.88,57.78
08156-1321804576.png,134.36,59.96
08198-1321804618.png,126.15,53.77
08114-1321804534.png,137.33,59.67
08063-1321804483.png,138.98,65.51
08124-1321804544.png,136.13,55.36
08087-1321804507.png,127.32,63.99
08153-1321804573.png,129.57,54.77
08061-1321804481.png,130.82,54.21
08136-1321804556.png,136.46,72.77
08147-1321804567.png,128.17,59.55
08027-1321804447.png,124.0,57.84
08025-1321804445.png,124.64,54.57
08117-1321804537.png,131.5,49.74
08092-1321804512.png,128.39,49.24
08129-1321804549.png,127.24,50.6
08116-1321804536.png,128.68,59.07
07995-1321804415.png,124.83,64.57
08054-1321804474.png,151.59,66.93
08125-1321804545.png,127.46,60.38
08137-1321804557.png,117.82,47.12
08044-1321804464.png,132.78,64.51
08018-1321804438.png,131.91,68.37
08131-1321804551.png,134.02,57.27
08009-1321804429.png,127.4,55.25
08120-1321804540.png,124.71,68.62
08002-1321804422.png,131.19,65.23
08203-1321804623.png,134.87,44.3
08011-1321804431.png,136.38,61.65
08184-1321804604.png,134.76,60.6
08081-1321804501.png,137.29,52.83
08037-1321804457.png,134.93,57.87
07999-1321804419.png,138.87,65.81
08138-1321804558.png,131.24,62.59
08077-1321804497.png,87.45,68.5
08105-1321804525.png,130.57,71.5
08181-1321804601.png,131.43,59.68
08180-1321804600.png,124.26,60.61
08187-1321804607.png,128.24,63.69
08053-1321804473.png,105.01,56.41
08049-1321804469.png,126.66,55.92
08042-1321804462.png,124.47,62.6
07992-1321804412.png,123.01,68.16
08048-1321804468.png,125.27,56.03
08133-1321804553.png,144.82,65.5
08168-1321804588.png,136.08,58.26
08167-1321804587.png,123.09,55.62
08034-1321804454.png,152.72,73.15
08150-1321804570.png,131.28,61.24
08008-1321804428.png,117.91,64.25
08006-1321804426.png,132.93,59.04
08056-1321804476.png,136.84,62.16
08074-1321804494.png,140.38,64.42
08143-1321804563.png,134.84,60.62
08182-1321804602.png,132.56,63.53
08045-1321804465.png,147.85,67.52
08122-1321804542.png,109.55,51.58
08003-1321804423.png,133.45,59.96
08141-1321804561.png,120.53,66.8
08023-1321804443.png,130.13,63.65
08108-1321804528.png,146.24,61.06
08146-1321804566.png,137.62,64.23
08072-1321804492.png,129.32,57.86
08155-1321804575.png,128.29,53.34
08039-1321804459.png,131.2,57.64
08123-1321804543.png,129.81,61.37
08099-1321804519.png,134.84,65.87
08207-1321804627.png,126.47,60.92
08134-1321804554.png,133.14,63.79
08005-1321804425.png,126.92,64.7
08058-1321804478.png,128.06,65.32
08157-1321804577.png,126.9,62.47
08152-1321804572.png,120.42,91.66
08107-1321804527.png,125.47,62.89
08179-1321804599.png,131.76,67.71
08112-1321804532.png,136.8,49.17
08186-1321804606.png,142.59,49.47
08130-1321804550.png,136.35,60.8
08113-1321804533.png,145.45,69.55
08004-1321804424.png,130.07,58.55
08075-1321804495.png,118.81,76.11
08016-1321804436.png,136.04,58.81
08169-1321804589.png,129.59,68.91
08188-1321804608.png,137.72,67.1
08160-1321804580.png,127.86,59.57
08202-1321804622.png,136.98,61.38
08024-1321804444.png,134.0,58.34
08185-1321804605.png,120.38,53.86
08041-1321804461.png,142.34,57.87
08080-1321804500.png,123.08,52.02
08172-1321804592.png,128.31,63.76
08026-1321804446.png,139.65,64.06
08176-1321804596.png,122.89,55.86
08205-1321804625.png,139.04,65.21
08151-1321804571.png,132.31,55.5
08106-1321804526.png,131.4,54.1
08135-1321804555.png,135.49,75.56
08197-1321804617.png,134.2,63.27
08082-1321804502.png,137.33,62.14
08047-1321804467.png,135.64,63.32
08065-1321804485.png,123.88,52.4
08029-1321804449.png,147.03,63.91
08196-1321804616.png,123.4,68.35
08030-1321804450.png,134.57,62.73
08064-1321804484.png,125.92,50.66
08028-1321804448.png,130.45,61.11
08126-1321804546.png,151.68,67.42
08166-1321804586.png,136.2,64.07
08022-1321804442.png,124.33,63.97
08154-1321804574.png,117.99,57.49
08178-1321804598.png,131.19,64.05
08162-1321804582.png,128.88,55.77
08036-1321804456.png,133.88,67.31
08171-1321804591.png,131.52,60.76
08204-1321804624.png,129.78,67.34
08170-1321804590.png,136.73,49.72
08055-1321804475.png,128.51,56.11
08109-1321804529.png,130.93,69.98
08090-1321804510.png,115.81,52.63
08110-1321804530.png,130.84,60.79
08069-1321804489.png,131.21,60.78
08071-1321804491.png,138.96,61.91
07993-1321804413.png,137.55,59.06
08104-1321804524.png,132.48,63.66
08051-1321804471.png,132.87,63.11
08013-1321804433.png,132.56,61.14
08206-1321804626.png,134.5,54.73
08083-1321804503.png,129.58,68.45
08057-1321804477.png,140.47,65.79
08095-1321804515.png,132.18,62.93
08015-1321804435.png,142.45,64.28
08161-1321804581.png,140.55,63.23
08040-1321804460.png,130.48,59.95
08195-1321804615.png,133.89,61.97
08145-1321804565.png,147.99,56.8
08103-1321804523.png,125.16,58.86
08192-1321804612.png,138.18,57.88
08094-1321804514.png,168.19,55.58
08010-1321804430.png,128.46,52.45
08132-1321804552.png,117.23,59.57
08032-1321804452.png,131.77,66.69
08059-1321804479.png,125.51,58.35
07996-1321804416.png,123.2,54.3
08021-1321804441.png,127.68,60.58
08165-1321804585.png,124.57,55.17
08031-1321804451.png,136.57,54.76
08121-1321804541.png,148.49,74.69
08128-1321804548.png,123.98,70.87
08199-1321804619.png,121.25,65.74
08079-1321804499.png,130.09,56.66
08086-1321804506.png,143.5,71.63
08191-1321804611.png,135.39,55.63
08100-1321804520.png,135.72,63.03
08139-1321804559.png,130.0,59.19
08000-1321804420.png,130.15,72.15
08068-1321804488.png,120.66,63.41
08043-1321804463.png,140.44,60.93
08098-1321804518.png,130.83,62.05
08140-1321804560.png,138.91,70.59
08052-1321804472.png,125.25,59.79
08017-1321804437.png,130.74,61.87
08175-1321804595.png,128.25,56.22
07998-1321804418.png,123.79,57.68
08102-1321804522.png,142.19,59.75
08177-1321804597.png,126.12,60.2
08001-1321804421.png,126.94,65.62
08193-1321804613.png,131.97,65.07
08159-1321804579.png,109.21,62.28
08050-1321804470.png,115.98,63.12
08174-1321804594.png,140.29,70.55
08183-1321804603.png,128.61,68.51
08012-1321804432.png,143.73,72.73
08201-1321804621.png,126.77,67.29
08067-1321804487.png,128.16,67.68
08200-1321804620.png,130.11,63.24
08101-1321804521.png,133.25,62.06
08189-1321804609.png,120.02,56.12
08142-1321804562.png,141.35,64.41
08173-1321804593.png,114.56,60.7
08163-1321804583.png,137.28,63.8
08118-1321804538.png,138.38,70.83
08149-1321804569.png,122.18,65.55
08085-1321804505.png,136.67,60.47
08007-1321804427.png,126.19,55.47
08127-1321804547.png,136.29,61.26
08078-1321804498.png,121.54,56.52
08111-1321804531.png,121.5,59.84
08014-1321804434.png,139.41,64.31
08164-1321804584.png,152.91,59.66
08035-1321804455.png,93.94,61.0
08019-1321804439.png,127.11,63.09
08115-1321804535.png,128.3,52.62
08194-1321804614.png,145.15,72.59
08038-1321804458.png,125.71,63.26
08089-1321804509.png,119.04,62.46
08060-1321804480.png,122.24,56.42
08033-1321804453.png,148.45,64.36
08148-1321804568.png,125.74,49.86
08093-1321804513.png,117.6,53.68
08144-1321804564.png,132.62,57.42
11245-2191195502.png,100.8,60.95
11430-2191195687.png,118.06,53.6
11387-2191195644.png,138.12,62.6
11423-2191195680.png,118.78,56.95
11237-2191195494.png,109.96,57.85
11368-2191195625.png,98.04,58.02
11264-2191195521.png,116.12,75.45
11369-2191195626.png,134.11,66.17
11327-2191195584.png,125.73,70.1
11432-2191195689.png,135.18,65.58
11259-2191195516.png,125.74,66.21
11270-2191195527.png,116.64,70.82
11250-2191195507.png,118.31,74.56
11434-2191195691.png,114.97,72.3
11332-2191195589.png,125.15,64.37
11301-2191195558.png,143.89,85.42
11252-2191195509.png,126.28,62.9
11443-2191195700.png,105.46,52.08
11412-2191195669.png,118.01,74.8
11391-2191195648.png,132.56,63.35
11297-2191195554.png,128.08,55.3
11378-2191195635.png,104.65,61.8
11280-2191195537.png,119.7,77.48
11266-2191195523.png,155.78,82.67
11426-2191195683.png,113.01,66.18
11294-2191195551.png,130.49,72.73
11384-2191195641.png,94.5,71.08
11324-2191195581.png,105.49,78.14
11356-2191195613.png,140.79,60.57
11268-2191195525.png,132.97,83.59
11397-2191195654.png,120.41,61.2
11370-2191195627.png,99.62,52.78
11325-2191195582.png,128.31,70.5
11282-2191195539.png,105.56,59.11
11243-2191195500.png,90.97,56.24
11354-2191195611.png,121.73,57.02
11256-2191195513.png,120.07,60.9
11363-2191195620.png,134.22,62.59
11402-2191195659.png,107.98,79.12
11407-2191195664.png,135.4,70.63
11272-2191195529.png,139.6,68.49
11314-2191195571.png,114.11,57.49
11278-2191195535.png,118.44,60.18
11326-2191195583.png,100.48,62.17
11306-2191195563.png,122.04,70.92
11425-2191195682.png,133.02,66.33
11372-2191195629.png,129.69,68.92
11419-2191195676.png,110.88,58.98
11247-2191195504.png,141.74,66.71
11379-2191195636.png,141.01,71.83
11361-2191195618.png,134.68,63.6
11418-2191195675.png,120.62,72.19
11267-2191195524.png,108.38,55.7
11316-2191195573.png,103.19,53.19
11232-2191195489.png,123.28,70.35
11413-2191195670.png,121.3,70.37
11258-2191195515.png,79.2,70.09
11420-2191195677.png,112.17,65.27
11400-2191195657.png,117.54,74.29
11389-2191195646.png,136.97,60.27
11262-2191195519.png,116.39,56.43
11349-2191195606.png,128.88,58.58
11308-2191195565.png,147.16,66.72
11360-2191195617.png,124.39,62.65
11439-2191195696.png,120.45,53.3
11293-2191195550.png,110.69,64.82
11380-2191195637.png,113.66,62.46
11279-2191195536.png,132.85,83.63
11276-2191195533.png,119.94,51.75
11289-2191195546.png,104.69,54.66
11433-2191195690.png,111.44,56.09
11318-2191195575.png,119.59,79.76
11409-2191195666.png,124.65,70.57
11269-2191195526.png,122.97,82.53
11346-2191195603.png,134.01,65.19
11357-2191195614.png,122.9,70.3
11437-2191195694.png,108.04,67.81
11312-2191195569.png,141.4,81.25
11285-2191195542.png,166.75,82.04
11334-2191195591.png,126.85,60.16
11344-2191195601.png,113.23,71.46
11248-2191195505.png,101.33,72.06
11414-2191195671.png,125.03,65.27
11440-2191195697.png,110.8,61.78
11287-2191195544.png,118.98,70.46
11257-2191195514.png,117.0,41.4
11307-2191195564.png,132.17,71.06
11265-2191195522.png,106.88,81.05
11236-2191195493.png,120.64,76.96
11365-2191195622.png,124.99,59.12
11338-2191195595.png,103.75,72.78
11284-2191195541.png,119.49,55.8
11351-2191195608.png,112.52,73.71
11249-2191195506.png,118.79,60.13
11261-2191195518.png,110.59,50.61
11238-2191195495.png,88.43,81.95
11244-2191195501.png,117.65,55.48
11436-2191195693.png,133.55,70.17
11431-2191195688.png,115.45,71.56
11393-2191195650.png,115.57,55.82
11424-2191195681.png,109.3,60.53
11375-2191195632.png,142.62,65.69
11362-2191195619.png,148.07,69.07
11367-2191195624.png,134.41,84.88
11310-2191195567.png,112.52,71.28
11376-2191195633.png,136.01,70.56
11286-2191195543.png,97.93,56.42
11328-2191195585.png,116.53,50.08
11321-2191195578.png,137.55,77.22
11283-2191195540.png,105.22,84.51
11322-2191195579.png,118.39,65.55
11371-2191195628.png,124.94,75.64
11352-2191195609.png,137.76,57.99
11416-2191195673.png,114.31,45.79
11415-2191195672.png,116.22,62.95
11406-2191195663.png,110.51,71.56
11345-2191195602.png,123.49,56.39
11246-2191195503.png,125.95,77.76
11313-2191195570.png,125.62,58.2
11299-2191195556.png,99.86,75.9
11311-2191195568.png,90.98,54.41
11298-2191195555.png,103.95,64.2
11296-2191195553.png,114.13,69.97
11295-2191195552.png,133.28,67.81
11303-2191195560.png,131.29,69.31
11382-2191195639.png,127.74,58.53
11421-2191195678.png,129.11,72.56
11320-2191195577.png,117.9,63.85
11390-2191195647.png,114.44,66.19
11315-2191195572.png,121.16,54.64
11335-2191195592.png,115.01,55.93
11396-2191195653.png,116.9,52.06
11234-2191195491.png,106.39,60.33
11323-2191195580.png,106.14,65.95
11343-2191195600.png,120.55,57.41
11341-2191195598.png,112.58,48.71
11339-2191195596.png,123.41,66.73
11242-2191195499.png,119.16,69.16
11239-2191195496.png,124.18,74.61
11435-2191195692.png,119.18,70.9
11385-2191195642.png,130.34,70.47
11401-2191195658.png,111.62,62.35
11292-2191195549.png,118.46,71.2
11329-2191195586.png,131.71,61.94
11444-2191195701.png,115.88,73.81
11411-2191195668.png,137.24,67.69
11330-2191195587.png,111.13,62.27
11342-2191195599.png,124.35,83.56
11302-2191195559.png,128.14,58.51
11336-2191195593.png,133.66,58.04
11410-2191195667.png,120.03,74.75
11337-2191195594.png,104.3,61.88
11374-2191195631.png,157.17,94.91
11305-2191195562.png,120.79,75.79
11404-2191195661.png,114.34,58.34
11333-2191195590.png,109.88,62.05
11254-2191195511.png,122.16,77.72
11446-2191195703.png,116.51,69.65
11445-2191195702.png,127.08,57.61
11408-2191195665.png,104.73,66.59
11331-2191195588.png,120.76,59.14
11359-2191195616.png,121.46,72.02
11309-2191195566.png,102.31,65.89
11319-2191195576.png,123.46,68.25
11353-2191195610.png,127.1,58.64
11394-2191195651.png,114.61,73.26
11442-2191195699.png,116.81,60.2
11358-2191195615.png,133.2,89.78
11447-2191195704.png,113.13,69.22
11260-2191195517.png,133.08,58.95
11398-2191195655.png,126.17,77.01
11263-2191195520.png,143.19,74.89
11288-2191195545.png,110.9,57.05
11290-2191195547.png,113.0,62.89
